customer_id,full_name,email,phone,region_id,segment_id,signup_date,gender,created_at,updated_at
390,Samy Abdallah,samy.abdallah81@outlook.com,01580257585,18.0,1,2023-11-23,male,2025-05-26 00:00:00,2026-06-27 19:47:47.742577
389,Nada Ali,nada.ali@yahoo.com,01253647781,16.0,1,2023-01-20,female,2024-12-27 00:00:00,2026-06-27 19:47:47.742567
159,Hussein El-Sayed,husseinelsayed@outlook.com,01165079923,17.0,1,2025-04-15,male,2020-09-12 00:00:00,2026-06-27 19:47:47.739993
372,Mai Fathy,mai.fathy59@hotmail.com,01588762521,1.0,1,2022-11-22,female,2020-10-03 00:00:00,2026-06-27 19:47:47.742377
285,Khaled Abdel-Rahman,khaled.abdelrahman90@outlook.com,01040595926,5.0,1,2024-12-19,male,2023-08-07 00:00:00,2026-06-27 19:47:47.741406
343,Nagla Rizk,nagla.rizk@yahoo.com,01192796892,9.0,1,2022-01-12,female,2020-08-10 00:00:00,2026-06-27 19:47:47.742052
148,Farida Rizk,farida.rizk@hotmail.com,abc12345,15.0,2,2020-09-02,female,2021-10-09 00:00:00,2026-06-27 19:47:47.739872
299,Hussein El-Masry,husseinelmasry@outlook.com,01120846331,16.0,1,2021-12-25,male,2023-07-07 00:00:00,2026-06-27 19:47:47.741560
157,Shahd El-Din,shahdeldin@gmail.com,01065907088,10.0,1,2020-04-19,female,2025-04-27 00:00:00,2026-06-27 19:47:47.739971
252,Shahd Farouk,shahd.farouk@gmail.com,01195525640,13.0,2,2020-09-12,female,2024-11-16 00:00:00,2026-06-27 19:47:47.741033
291,Hossam Ali,hossamali@gmail.com,01296267144,9.0,1,2024-03-22,male,2023-11-29 00:00:00,2026-06-27 19:47:47.741474
452,,ahmedibrahim@yahoo.com,01516105858,11.0,1,2022-05-19,male,2020-02-16 00:00:00,2026-06-27 19:47:47.743424
451,Abeer Ali,abeer.ali67@outlook.com,01576102828,6.0,1,2022-08-11,female,2023-04-04 00:00:00,2026-06-27 19:47:47.743412
236,Jana Mahmoud,jana.mahmoud53@yahoo.com,01539158087,3.0,1,2021-07-27,female,2021-05-19 00:00:00,2026-06-27 19:47:47.740855
422,Mahmoud Mohamed,mahmoud.mohamed42@outlook.com,01025103503,14.0,1,2023-11-27,male,2022-02-19 00:00:00,2026-06-27 19:47:47.742932
136,Mona Mansour,mona.mansour22@outlook.com,01557183837,15.0,2,2023-12-15,female,2024-11-16 00:00:00,2026-06-27 19:47:47.739738
86,Nevine Ahmed,nevine.ahmed38@outlook.com,01225457816,15.0,1,2021-07-30,female,2022-07-13 00:00:00,2026-06-27 19:47:47.739178
177,Noha Tawfik,nohatawfik@gmail.com,01048532662,14.0,1,2021-07-08,female,2024-09-17 00:00:00,2026-06-27 19:47:47.740195
379,Khaled Farouk,khaled.farouk24@hotmail.com,01241828278,9.0,1,2023-11-06,male,2024-02-07 00:00:00,2026-06-27 19:47:47.742454
120,Ali Ali,ali.ali65@gmail.com,01098842638,11.0,1,2021-06-20,male,2024-03-23 00:00:00,2026-06-27 19:47:47.739559
341,Walid Mostafa,walidmostafa@outlook.com,01150004466,12.0,1,2020-02-15,male,2021-08-02 00:00:00,2026-06-27 19:47:47.742031
1,Ahmed Zaki,ahmed.zaki18@yahoo.com,01083197857,3.0,1,2020-05-10,male,2020-05-02 00:00:00,2026-06-27 19:47:47.738198
163,Ibrahim Tawfik,ibrahimtawfik@outlook.com,01538720823,7.0,1,2023-01-15,male,2023-01-17 00:00:00,2026-06-27 19:47:47.740039
216,Amira Mostafa,amira.mostafa24@yahoo.com,01563094168,1.0,1,2022-03-19,female,2025-01-15 00:00:00,2026-06-27 19:47:47.740631
467,Fatma Mohamed,fatmamohamed@hotmail.com,01147883942,12.0,1,2021-06-05,female,2025-09-11 00:00:00,2026-06-27 19:47:47.743591
161,Farida Fathy,farida.fathy36@yahoo.com,01240181142,10.0,1,2022-04-29,female,2025-06-25 00:00:00,2026-06-27 19:47:47.740017
95,Ashraf Saleh,ashrafsaleh@gmail.com,01278885632,4.0,1,2022-06-26,male,2020-06-26 00:00:00,2026-06-27 19:47:47.739278
203,Malak Khalil,malakkhalil@gmail.com,01584757265,18.0,1,2021-02-27,female,2020-04-17 00:00:00,2026-06-27 19:47:47.740486
48,Ashraf Abdallah,ashraf.abdallah29@hotmail.com,01097477029,2.0,1,2022-10-09,male,2022-03-27 00:00:00,2026-06-27 19:47:47.738755
432,Hussein Rizk,husseinrizk@yahoo.com,01167722252,5.0,1,2021-10-09,male,2023-07-24 00:00:00,2026-06-27 19:47:47.743043
227,Ali Saleh,ali.saleh@hotmail.com,01143511112,5.0,1,2022-10-10,male,2024-05-27 00:00:00,2026-06-27 19:47:47.740753
36,Samar Ali,samar.ali87@outlook.com,01192613013,10.0,1,2020-01-02,female,2023-05-29 00:00:00,2026-06-27 19:47:47.738623
198,Hany Mohamed,hany.mohamed70@hotmail.com,01034072553,11.0,2,2022-04-28,male,2021-08-13 00:00:00,2026-06-27 19:47:47.740431
119,Hazem Gaber,hazemgaber@hotmail.com,01234194479,7.0,1,2025-06-14,male,2022-02-25 00:00:00,2026-06-27 19:47:47.739547
386,Rania Mansour,rania.mansour96@hotmail.com,01565564671,6.0,1,2020-04-04,female,2021-05-27 00:00:00,2026-06-27 19:47:47.742534
7,Mahmoud Hassan,mahmoud.hassan@outlook.com,01186125617,11.0,1,2025-08-06,male,2024-06-08 00:00:00,2026-06-27 19:47:47.738295
150,Khaled Mostafa,khaled.mostafa@hotmail.com,01122993840,2.0,1,2024-04-22,male,2024-09-08 00:00:00,2026-06-27 19:47:47.739896
353,Amr Rizk,amrrizk@gmail.com,01539917031,17.0,1,2023-11-14,male,2025-06-17 00:00:00,2026-06-27 19:47:47.742165
147,Ramy Shaker,ramy.shaker@hotmail.com,01020901547,2.0,1,2022-12-20,male,2022-05-13 00:00:00,2026-06-27 19:47:47.739859
270,Aya El-Masry,ayaelmasry@yahoo.com,01195387542,3.0,1,2023-10-07,female,2025-01-03 00:00:00,2026-06-27 19:47:47.741236
456,Ali Khalil,ali.khalil49@hotmail.com,01186635858,13.0,1,2021-04-23,male,2023-06-16 00:00:00,2026-06-27 19:47:47.743468
181,Sherif Shaker,sherif.shaker32@gmail.com,01063991141,15.0,1,2022-06-08,male,2020-08-19 00:00:00,2026-06-27 19:47:47.740238
420,Mahmoud Saleh,mahmoud.saleh@outlook.com,01221079017,16.0,1,2020-07-20,male,2024-06-23 00:00:00,2026-06-27 19:47:47.742910
79,Nabil Rizk,nabil.rizk@gmail.com,01213885234,2.0,1,2020-08-17,male,2023-04-16 00:00:00,2026-06-27 19:47:47.739098
330,Nevine Mostafa,nevine.mostafa97@hotmail.com,01135970823,10.0,1,2020-11-01,female,2022-02-04 00:00:00,2026-06-27 19:47:47.741909
359,Mahmoud Naguib,mahmoud.naguib@gmail.com,01530073763,4.0,1,2020-06-08,male,2025-12-16 00:00:00,2026-06-27 19:47:47.742232
5,Nabil Abdel-Rahman,nabilabdelrahman@yahoo.com,01270855700,12.0,1,2023-12-26,male,2022-05-08 00:00:00,2026-06-27 19:47:47.738271
449,Nevine Mohamed,nevinemohamed@gmail.com,01126377680,9.0,1,2024-08-21,female,2025-11-18 00:00:00,2026-06-27 19:47:47.743388
166,Mona Rizk,mona.rizk84@gmail.com,01181826922,2.0,1,2021-12-18,female,2024-09-07 00:00:00,2026-06-27 19:47:47.740071
247,Abeer Ali,abeer.ali71@gmail.com,01540133935,11.0,1,2023-08-03,female,2023-01-16 00:00:00,2026-06-27 19:47:47.740977
76,Reem Rizk,reem.rizk@outlook.com,01223470708,15.0,2,2025-02-14,female,2020-03-03 00:00:00,2026-06-27 19:47:47.739064
450,Samy Mahmoud,samy.mahmoud74@gmail.com,01074916146,10.0,1,2023-07-20,male,2022-11-29 00:00:00,2026-06-27 19:47:47.743401
34,Nagla El-Din,naglaeldin@gmail.com,01079782527,18.0,1,2022-03-18,female,2024-01-31 00:00:00,2026-06-27 19:47:47.738601
56,Dina Naguib,dina.naguib85@hotmail.com,01273519947,18.0,1,2024-10-08,female,2023-09-16 00:00:00,2026-06-27 19:47:47.738843
105,Amira Gaber,amiragaber@outlook.com,01178765957,4.0,1,2021-03-30,female,2023-03-06 00:00:00,2026-06-27 19:47:47.739390
188,Walid El-Masry,walid.elmasry60@outlook.com,01251395738,9.0,1,2025-07-29,male,2025-03-23 00:00:00,2026-06-27 19:47:47.740319
178,Nagla Naguib,nagla.naguib@outlook.com,01197715861,12.0,1,2024-05-28,female,2025-12-06 00:00:00,2026-06-27 19:47:47.740206
418,Hany El-Masry,hany.elmasry@outlook.com,01197614538,1.0,1,2024-04-15,male,2020-08-09 00:00:00,2026-06-27 19:47:47.742889
375,Hossam Zaki,hossam.zaki@yahoo.com,01137214866,8.0,1,2023-12-29,male,2021-09-30 00:00:00,2026-06-27 19:47:47.742409
297,Mahmoud Farouk,mahmoudfarouk@hotmail.com,01244971668,10.0,1,2021-04-27,male,2025-04-11 00:00:00,2026-06-27 19:47:47.741538
22,Ayman Mohamed,ayman.mohamed@gmail.com,01164193837,4.0,1,2022-10-05,male,2020-06-11 00:00:00,2026-06-27 19:47:47.738467
444,Hassan Tawfik,hassan.tawfik40@hotmail.com,01548759467,6.0,1,2021-06-22,male,2022-04-10 00:00:00,2026-06-27 19:47:47.743326
373,Nada Mostafa,nadamostafa@yahoo.com,01279324022,18.0,2,2022-12-14,female,2022-10-13 00:00:00,2026-06-27 19:47:47.742388
116,Samy Mansour,samymansour@yahoo.com,01261998170,14.0,1,2020-08-02,male,2023-10-02 00:00:00,2026-06-27 19:47:47.739514
491,Omar Shaker,omar.shaker15@yahoo.com,01144002147,10.0,1,2020-11-06,male,2025-01-31 00:00:00,2026-06-27 19:47:47.743861
278,Nour Khalil,nourkhalil@hotmail.com,01030284415,4.0,2,2023-11-09,female,2024-08-22 00:00:00,2026-06-27 19:47:47.741326
384,Nabil Abdel-Rahman,nabilabdelrahman@outlook.com,01061146483,10.0,1,2021-08-16,male,2021-11-17 00:00:00,2026-06-27 19:47:47.742512
205,Ramy Naguib,ramynaguib@hotmail.com,01529587040,3.0,1,2023-02-04,male,2024-09-20 00:00:00,2026-06-27 19:47:47.740509
208,Yasmin Naguib,yasmin.naguib95@hotmail.com,01587293208,8.0,1,2023-02-22,female,2024-05-28 00:00:00,2026-06-27 19:47:47.740544
397,Noha Mansour,noha.mansour@gmail.com,01117521339,9.0,1,2020-10-19,female,2025-04-09 00:00:00,2026-06-27 19:47:47.742654
202,Aya Naguib,ayanaguib@yahoo.com,01258412365,4.0,2,2023-06-16,female,2024-12-26 00:00:00,2026-06-27 19:47:47.740476
218,Hana Mansour,hana.mansour68@outlook.com,01290124068,13.0,1,2021-04-12,female,2023-11-26 00:00:00,2026-06-27 19:47:47.740654
18,Amr Zaki,amr.zaki@gmail.com,01181979055,15.0,1,2022-01-21,male,2023-02-14 00:00:00,2026-06-27 19:47:47.738422
241,Nada Tawfik,nada.tawfik55@outlook.com,01521063273,18.0,1,2021-09-17,female,2023-02-10 00:00:00,2026-06-27 19:47:47.740910
431,Ashraf Naguib,ashraf.naguib@yahoo.com,01167239162,10.0,1,2023-09-10,male,2025-01-13 00:00:00,2026-06-27 19:47:47.743032
473,Essam El-Sayed,essamelsayed@outlook.com,01059556257,18.0,1,2020-01-04,male,2024-01-11 00:00:00,2026-06-27 19:47:47.743658
411,Youssef Zaki,youssef.zaki@outlook.com,01186507818,6.0,1,2024-08-27,male,2021-03-08 00:00:00,2026-06-27 19:47:47.742809
382,Hoda Fathy,hoda.fathy@gmail.com,01118057946,7.0,1,2025-05-05,female,2021-01-29 00:00:00,2026-06-27 19:47:47.742488
415,Dina Mahmoud,dina.mahmoud99@gmail.com,01284311410,17.0,1,2021-09-25,female,2021-01-21 00:00:00,2026-06-27 19:47:47.742856
114,Sara Rizk,sara.rizk79@gmail.com,01572104107,18.0,1,2020-06-17,female,2025-01-16 00:00:00,2026-06-27 19:47:47.739492
349,Samar Abdallah,samarabdallah@yahoo.com,01189134873,10.0,1,2025-08-14,female,2025-09-21 00:00:00,2026-06-27 19:47:47.742121
168,Amira Rizk,amira.rizk18@outlook.com,01546619573,7.0,1,2023-09-16,female,2021-10-27 00:00:00,2026-06-27 19:47:47.740092
269,Ashraf El-Sayed,ashraf.elsayed99@outlook.com,01034438599,11.0,1,2022-06-23,male,2021-03-02 00:00:00,2026-06-27 19:47:47.741224
127,Wael Mohamed,missing@domain,01524923247,10.0,1,2021-05-14,male,2020-07-14 00:00:00,2026-06-27 19:47:47.739637
220,Tarek Tawfik,tarek.tawfik54@outlook.com,01187149161,13.0,1,2025-06-16,male,2021-12-10 00:00:00,2026-06-27 19:47:47.740676
494,Hany Mansour,hany.mansour@gmail.com,01086684568,9.0,1,2020-03-17,male,2025-07-31 00:00:00,2026-06-27 19:47:47.743893
143,Tarek Abdallah,tarek.abdallah@outlook.com,01018824561,10.0,1,2025-05-14,male,2025-11-23 00:00:00,2026-06-27 19:47:47.739816
237,Noha Saleh,nohasaleh@yahoo.com,01043308414,18.0,1,2023-03-13,female,2020-04-19 00:00:00,2026-06-27 19:47:47.740867
497,Reem Abdel-Rahman,reem.abdelrahman47@gmail.com,01220798726,15.0,1,2023-04-02,female,2022-04-11 00:00:00,2026-06-27 19:47:47.743927
308,Nabil Khalil,nabil.khalil46@yahoo.com,01549641367,6.0,2,2025-07-26,male,2022-04-30 00:00:00,2026-06-27 19:47:47.741660
77,Karim Rizk,karimrizk@gmail.com,01293652460,13.0,1,2023-09-07,male,2025-12-25 00:00:00,2026-06-27 19:47:47.739075
400,Mostafa Fathy,mostafa.fathy@yahoo.com,01125157001,8.0,1,2023-08-22,male,2020-03-02 00:00:00,2026-06-27 19:47:47.742687
398,Hussein Khalil,hussein.khalil16@gmail.com,01161646699,15.0,1,2020-05-17,male,2022-03-26 00:00:00,2026-06-27 19:47:47.742665
45,Samar Zaki,samar.zaki@yahoo.com,01268496914,16.0,2,2023-10-08,female,2024-07-14 00:00:00,2026-06-27 19:47:47.738723
325,Hoda Ali,hoda.ali90@hotmail.com,01284300459,7.0,1,2023-04-05,female,2023-11-15 00:00:00,2026-06-27 19:47:47.741853
381,Hoda Mostafa,hoda.mostafa@outlook.com,01173483243,1.0,1,2025-08-08,female,2021-07-04 00:00:00,2026-06-27 19:47:47.742477
339,Salma Mansour,salma.mansour@outlook.com,01525878730,18.0,2,2020-09-16,female,2020-07-05 00:00:00,2026-06-27 19:47:47.742009
152,Omar Naguib,omar.naguib28@yahoo.com,01216530784,2.0,1,2025-04-11,male,2023-03-16 00:00:00,2026-06-27 19:47:47.739917
346,Heba Ahmed,missing@domain,01547135338,12.0,1,2023-09-20,female,2025-05-19 00:00:00,2026-06-27 19:47:47.742088
176,Walid Mansour,walid.mansour@hotmail.com,01544152669,1.0,1,2020-10-26,male,2020-07-04 00:00:00,2026-06-27 19:47:47.740184
483,Adel Ahmed,adelahmed@yahoo.com,01233541704,9.0,1,2022-08-25,male,2025-06-09 00:00:00,2026-06-27 19:47:47.743773
402,Mahmoud Ahmed,mahmoud.ahmed98@hotmail.com,01018022882,12.0,1,2021-03-15,male,2021-05-30 00:00:00,2026-06-27 19:47:47.742710
302,Samy Farouk,samy.farouk50@gmail.com,01232417070,3.0,1,2023-05-06,male,2023-04-06 00:00:00,2026-06-27 19:47:47.741593
239,Mariam Mostafa,mariam.mostafa@gmail.com,01252476240,5.0,1,2024-09-19,female,2024-02-05 00:00:00,2026-06-27 19:47:47.740889
427,Sherif Rizk,sherif.rizk50@gmail.com,01298983888,12.0,1,2020-03-19,male,2023-04-13 00:00:00,2026-06-27 19:47:47.742988
481,Mohamed Tawfik,mohamed.tawfik94@hotmail.com,01218243352,16.0,1,2020-07-30,male,2023-04-10 00:00:00,2026-06-27 19:47:47.743751
144,Malak Saleh,malaksaleh@gmail.com,01070394554,15.0,1,2023-11-12,female,2021-06-09 00:00:00,2026-06-27 19:47:47.739826
31,Fadi Tawfik,fadi.tawfik@gmail.com,01171780854,12.0,1,2022-07-21,male,2022-07-02 00:00:00,2026-06-27 19:47:47.738568
292,Rania Mahmoud,rania.mahmoud@outlook.com,01078654208,12.0,1,2023-03-03,female,2023-05-07 00:00:00,2026-06-27 19:47:47.741485
17,Fadi Fathy,fadi.fathy@yahoo.com,01557553014,14.0,1,2020-08-09,male,2021-02-07 00:00:00,2026-06-27 19:47:47.738411
66,Eman Abdallah,eman.abdallah@gmail.com,01553261270,9.0,2,2022-07-26,female,2020-03-25 00:00:00,2026-06-27 19:47:47.738955
347,Amira Farouk,amira.farouk@outlook.com,01196644469,3.0,1,2021-07-27,female,2022-03-15 00:00:00,2026-06-27 19:47:47.742099
468,Amr Tawfik,amr.tawfik72@hotmail.com,01050549608,18.0,1,2024-08-20,male,2022-09-04 00:00:00,2026-06-27 19:47:47.743601
401,Fadi Khalil,fadi.khalil@outlook.com,01087990837,16.0,1,2021-09-26,male,2024-03-01 00:00:00,2026-06-27 19:47:47.742697
184,Shahd Saleh,shahd.saleh@hotmail.com,01542342202,8.0,1,2021-08-14,female,2025-03-11 00:00:00,2026-06-27 19:47:47.740276
364,Malak Mahmoud,malakmahmoud@outlook.com,01544061458,10.0,1,2024-06-18,female,2021-07-19 00:00:00,2026-06-27 19:47:47.742289
235,Noha Abdel-Rahman,noha.abdelrahman83@yahoo.com,01119182050,17.0,1,2021-11-03,female,2024-12-07 00:00:00,2026-06-27 19:47:47.740844
70,Farida Fathy,faridafathy@gmail.com,01148658617,15.0,1,2025-06-08,female,2021-05-12 00:00:00,2026-06-27 19:47:47.738998
192,Ayman Hassan,ayman.hassan@gmail.com,01065350347,5.0,1,2022-08-05,male,2020-10-05 00:00:00,2026-06-27 19:47:47.740364
199,Abeer Mohamed,abeermohamed@yahoo.com,01261518966,5.0,1,2020-11-17,female,2025-08-13 00:00:00,2026-06-27 19:47:47.740443
417,Ashraf Mohamed,ashrafmohamed@outlook.com,01089890579,10.0,2,2024-04-11,male,2020-11-17 00:00:00,2026-06-27 19:47:47.742878
345,Youssef Abdel-Rahman,youssefabdelrahman@yahoo.com,01554069864,10.0,1,2021-09-16,male,2024-02-01 00:00:00,2026-06-27 19:47:47.742078
111,Wael Farouk,wael.farouk@yahoo.com,01144355473,7.0,1,2021-09-18,male,2020-11-04 00:00:00,2026-06-27 19:47:47.739457
75,Sherine Mahmoud,sherinemahmoud@yahoo.com,01165133300,2.0,1,2025-04-21,female,2024-04-10 00:00:00,2026-06-27 19:47:47.739053
224,Samar Hassan,samar.hassan@outlook.com,01523746101,8.0,1,2020-05-12,female,2025-01-16 00:00:00,2026-06-27 19:47:47.740719
354,Nagla Shaker,,01140868838,3.0,1,2023-02-24,female,2022-05-16 00:00:00,2026-06-27 19:47:47.742176
337,Hazem Mohamed,hazemmohamed@yahoo.com,01037592422,18.0,1,2024-11-17,male,2020-10-22 00:00:00,2026-06-27 19:47:47.741987
300,Ahmed Mansour,ahmed.mansour@yahoo.com,01521816709,5.0,1,2024-10-24,male,2024-07-10 00:00:00,2026-06-27 19:47:47.741573
446,Amira Mohamed,amira.mohamed32@gmail.com,01293183589,18.0,1,2022-04-30,female,2020-07-19 00:00:00,2026-06-27 19:47:47.743352
38,Eman Gaber,eman.gaber@hotmail.com,01240150759,7.0,1,2020-07-08,female,2022-09-29 00:00:00,2026-06-27 19:47:47.738645
371,Yasmin Saleh,yasminsaleh@gmail.com,01225704681,17.0,1,2022-10-21,female,2024-12-18 00:00:00,2026-06-27 19:47:47.742366
425,Shahd Ibrahim,shahdibrahim@outlook.com,01182209870,7.0,1,2025-11-13,female,2022-11-25 00:00:00,2026-06-27 19:47:47.742966
103,Fatma Ahmed,fatma.ahmed@outlook.com,01022315507,17.0,1,2024-09-15,female,2025-02-01 00:00:00,2026-06-27 19:47:47.739368
212,Essam Rizk,essamrizk@outlook.com,01524219637,1.0,2,2022-06-28,male,2025-09-22 00:00:00,2026-06-27 19:47:47.740588
122,Malak Zaki,malak.zaki@yahoo.com,01272950208,7.0,1,2024-12-09,female,2025-03-06 00:00:00,2026-06-27 19:47:47.739581
51,Sherine Gaber,sherine.gaber@gmail.com,01281503856,14.0,1,2020-10-09,female,2025-09-03 00:00:00,2026-06-27 19:47:47.738788
117,Khaled Ibrahim,khaledibrahim@outlook.com,01154743095,3.0,1,2021-08-02,male,2023-12-03 00:00:00,2026-06-27 19:47:47.739525
326,Samy Rizk,samy.rizk65@yahoo.com,01225489430,12.0,1,2024-09-05,male,2025-12-26 00:00:00,2026-06-27 19:47:47.741865
57,Shahd Mansour,shahd.mansour@hotmail.com,01152352128,4.0,1,2022-01-28,female,2022-02-23 00:00:00,2026-06-27 19:47:47.738854
118,Nada Tawfik,nada.tawfik77@yahoo.com,01051551377,18.0,1,2023-09-07,female,2021-06-07 00:00:00,2026-06-27 19:47:47.739536
329,Ayman Tawfik,aymantawfik@gmail.com,01551963706,18.0,2,2022-10-26,male,2022-04-11 00:00:00,2026-06-27 19:47:47.741898
102,Mai Mostafa,mai.mostafa78@gmail.com,01213886030,6.0,1,2023-06-19,female,2023-10-23 00:00:00,2026-06-27 19:47:47.739358
383,Jana El-Masry,jana.elmasry72@hotmail.com,01256189726,1.0,1,2023-12-09,female,2022-03-25 00:00:00,2026-06-27 19:47:47.742499
460,Ibrahim Hassan,ibrahimhassan@gmail.com,01023838227,17.0,1,2023-07-03,male,2020-04-02 00:00:00,2026-06-27 19:47:47.743513
297,Mahmoud Farouk,mahmoudfarouk@hotmail.com,01244971668,10.0,1,2021-04-27,male,2025-04-11 00:00:00,2026-06-27 19:47:47.741538
413,Abeer Farouk,abeerfarouk@hotmail.com,01553412847,8.0,1,2022-05-26,female,2024-03-16 00:00:00,2026-06-27 19:47:47.742832
228,Aya El-Din,ayaeldin@outlook.com,01095044078,3.0,1,2023-02-13,female,2024-02-20 00:00:00,2026-06-27 19:47:47.740766
380,Hossam Saleh,hossamsaleh@hotmail.com,01270495821,6.0,1,2022-07-25,male,2021-02-13 00:00:00,2026-06-27 19:47:47.742466
474,Bassem Abdel-Rahman,bassem.abdelrahman56@yahoo.com,01593914843,11.0,1,2024-07-21,male,2024-04-11 00:00:00,2026-06-27 19:47:47.743670
60,Laila Ahmed,laila.ahmed@hotmail.com,01063782042,16.0,2,2020-08-07,female,2021-09-13 00:00:00,2026-06-27 19:47:47.738887
264,Noha Ahmed,noha.ahmed95@hotmail.com,01289398174,1.0,1,2023-12-11,female,2021-08-05 00:00:00,2026-06-27 19:47:47.741165
249,Sara Abdallah,saraabdallah@hotmail.com,01293579731,8.0,1,2025-07-13,female,2022-03-11 00:00:00,2026-06-27 19:47:47.741000
15,Mariam Mostafa,mariam.mostafa3@hotmail.com,01188979095,8.0,2,2020-08-29,female,2022-07-26 00:00:00,2026-06-27 19:47:47.738389
423,Noha Shaker,nohashaker@hotmail.com,01593642093,5.0,1,2022-08-14,female,2022-03-28 00:00:00,2026-06-27 19:47:47.742944
358,Sherine Fathy,sherine.fathy@outlook.com,01193646063,17.0,1,2023-11-04,female,2025-01-31 00:00:00,2026-06-27 19:47:47.742221
276,Nevine Gaber,nevine.gaber@outlook.com,01037776759,6.0,1,2020-12-01,female,2025-04-23 00:00:00,2026-06-27 19:47:47.741305
27,Rania Hassan,rania.hassan@outlook.com,01054769200,5.0,1,2022-12-08,female,2021-10-23 00:00:00,2026-06-27 19:47:47.738522
54,Fatma Fathy,fatma.fathy@yahoo.com,01244675473,11.0,1,2023-02-05,female,2020-02-11 00:00:00,2026-06-27 19:47:47.738822
394,Mona Rizk,mona.rizk@hotmail.com,01034482277,5.0,1,2025-02-08,female,2025-01-28 00:00:00,2026-06-27 19:47:47.742623
233,Nada Mohamed,nadamohamed@gmail.com,01027810664,8.0,1,2024-12-27,female,2020-02-08 00:00:00,2026-06-27 19:47:47.740821
472,Sherif Abdallah,sherif.abdallah@outlook.com,01250229795,10.0,1,2024-11-15,male,2023-11-11 00:00:00,2026-06-27 19:47:47.743647
446,Amira Mohamed,amira.mohamed32@gmail.com,01293183589,18.0,1,2022-04-30,female,2020-07-19 00:00:00,2026-06-27 19:47:47.743352
129,Ibrahim Saleh,ibrahimsaleh@yahoo.com,,17.0,1,2020-10-04,male,2025-11-24 00:00:00,2026-06-27 19:47:47.739658
223,Mostafa Mostafa,mostafa.mostafa59@yahoo.com,01583782999,17.0,1,2021-04-12,male,2023-01-02 00:00:00,2026-06-27 19:47:47.740708
108,Sara Naguib,sara.naguib@gmail.com,01520450542,11.0,1,2024-07-14,female,2024-09-06 00:00:00,2026-06-27 19:47:47.739422
469,Walid Ahmed,walidahmed@outlook.com,01189318677,14.0,1,2024-11-18,male,2023-11-02 00:00:00,2026-06-27 19:47:47.743612
187,Bassem El-Masry,bassem.elmasry@gmail.com,01074279671,8.0,1,2022-04-17,male,2024-06-12 00:00:00,2026-06-27 19:47:47.740309
331,Ashraf Soliman,ashrafsoliman@gmail.com,01227457234,6.0,1,2022-11-10,male,2020-01-24 00:00:00,2026-06-27 19:47:47.741920
365,Ashraf Mostafa,ashraf.mostafa@yahoo.com,01555424358,18.0,1,2020-08-01,male,2021-10-20 00:00:00,2026-06-27 19:47:47.742300
23,Karim Gaber,karim.gaber@hotmail.com,01242035886,9.0,1,2023-05-13,male,2025-02-15 00:00:00,2026-06-27 19:47:47.738477
344,Nada Abdallah,nada.abdallah@gmail.com,01187926229,16.0,1,2024-01-02,female,2021-06-09 00:00:00,2026-06-27 19:47:47.742064
82,Omar Mansour,omarmansour@hotmail.com,01271315464,10.0,1,2024-04-24,male,2025-06-02 00:00:00,2026-06-27 19:47:47.739131
91,Hana Mansour,hana.mansour@yahoo.com,01283076970,12.0,2,2023-02-04,female,2022-02-16 00:00:00,2026-06-27 19:47:47.739234
475,Samar Mahmoud,samar.mahmoud@outlook.com,01558357021,14.0,1,2021-05-29,female,2021-07-04 00:00:00,2026-06-27 19:47:47.743681
243,Mahmoud Mohamed,mahmoud.mohamed59@gmail.com,01051512209,6.0,1,2021-07-16,male,2020-02-16 00:00:00,2026-06-27 19:47:47.740933
458,Tarek Hassan,tarek.hassan57@gmail.com,01074781956,17.0,1,2023-10-25,male,2025-06-03 00:00:00,2026-06-27 19:47:47.743491
77,Karim Rizk,karimrizk@gmail.com,01293652460,13.0,1,2023-09-07,male,2025-12-25 00:00:00,2026-06-27 19:47:47.739075
58,Ashraf Fathy,ashraf.fathy@hotmail.com,01240532273,12.0,1,2020-02-27,male,2025-12-27 00:00:00,2026-06-27 19:47:47.738866
100,Ashraf Zaki,ashraf.zaki@yahoo.com,01299927658,4.0,1,2024-09-28,male,2020-07-29 00:00:00,2026-06-27 19:47:47.739333
28,Samar Tawfik,samar.tawfik@gmail.com,01183227889,2.0,1,2021-08-29,female,2024-10-26 00:00:00,2026-06-27 19:47:47.738533
142,Samy Tawfik,samy.tawfik47@yahoo.com,01126288992,7.0,1,2022-08-27,male,2025-07-16 00:00:00,2026-06-27 19:47:47.739804
107,Mona El-Masry,monaelmasry@outlook.com,01127339011,13.0,1,2022-07-31,female,2025-08-11 00:00:00,2026-06-27 19:47:47.739411
338,Ahmed Mansour,ahmed.mansour@gmail.com,01033889703,9.0,1,2022-07-21,male,2022-11-25 00:00:00,2026-06-27 19:47:47.741998
321,Wael Ahmed,waelahmed@outlook.com,01135171649,4.0,1,2024-05-28,male,2022-06-02 00:00:00,2026-06-27 19:47:47.741806
238,Hana Soliman,hanasoliman@yahoo.com,01296727439,2.0,1,2022-09-07,female,2025-07-20 00:00:00,2026-06-27 19:47:47.740878
482,Ibrahim Fathy,ibrahimfathy@gmail.com,01192650976,9.0,1,2022-11-18,male,2020-02-28 00:00:00,2026-06-27 19:47:47.743762
